Dim,Key,TempoM
8582,2860,0.000308
8592,2863,0.000588
8602,2867,0.000231
8612,2870,0.000368
8622,2873,0.000544
8632,2877,0.000219
8642,2880,0.000582
8652,2883,0.000255
8662,2887,0.000176
8672,2890,-2.00002e-05
8682,2893,0.000257
8692,2897,0.000464
8702,2900,0.000295
8712,2903,0.000363
8722,2907,-0.000208
8732,2910,0.000273
8742,2913,0.001372
8752,2917,0.000197
8762,2920,0.000366
8772,2923,-0.000104
8782,2927,0.000445
8792,2930,4.20001e-05
8802,2933,0.000366
8812,2937,0.000638
8822,2940,0.000242
8832,2943,0.00038
8842,2947,0.000112
8852,2950,0.000223
8862,2953,0.000915
8872,2957,0.000192
8882,2960,0.000562
8892,2963,0.000153
8902,2967,0.000426
8912,2970,0.000162
8922,2973,0.000445
8932,2977,0.000219
8942,2980,0.000239
8952,2983,0.000614
8962,2987,-0.000658
8972,2990,0.000994
8982,2993,0.000102
8992,2997,0.000256
9002,3000,0.000336
9012,3003,0.000463
9022,3007,0.000324
9032,3010,0.000261
9042,3013,-0.000727
9052,3017,0.000392
9062,3020,0.00042
9072,3023,0.000405
9082,3027,0.000303
9092,3030,0.000364
9102,3033,0.000791
9112,3037,-0.00034
9122,3040,0.000694
9132,3043,0.000153
9142,3047,-0.000862
9152,3050,0.000257
9162,3053,0.000377
9172,3057,0.000291
9182,3060,0.000238
9192,3063,0.000439
9202,3067,0.000257
9212,3070,0.00038
9222,3073,0.000558
9232,3077,0.000253
9242,3080,0.000325
9252,3083,0.000265
9262,3087,0.000224
9272,3090,0.001328
9282,3093,0.000293
9292,3097,0.000197
9302,3100,0.000332
9312,3103,0.000732
9322,3107,0.000161
9332,3110,0.000376
9342,3113,-0.000511
9352,3117,0.000391
9362,3120,-7.30001e-05
9372,3123,0.000357
9382,3127,0.000224
9392,3130,0.000453
9402,3133,0.000388
9412,3137,0.000318
9422,3140,0.000462
9432,3143,9.49998e-05
9442,3147,0.000524
9452,3150,0.000101
9462,3153,0.000521
9472,3157,0.000282
9482,3160,0.000435
9492,3163,0.000792
9502,3167,0.000425
9512,3170,0.000626
9522,3173,0.000248
9532,3177,0.000381
9542,3180,0.000249
9552,3183,0.000354
9562,3187,9.1e-05
9572,3190,0.000262
9582,3193,0.000732
9592,3197,0.000329
9602,3200,0.000608
9612,3203,0.000111
9622,3207,0.001465
9632,3210,0.000325
9642,3213,-0.000435
9652,3217,0.000367
9662,3220,0.000102
9672,3223,0.00066
9682,3227,0.000433
9692,3230,0.000259
9702,3233,0.000451
9712,3237,1.19999e-05
9722,3240,0.000414
9732,3243,0.000908
9742,3247,0.000421
9752,3250,0.000229
9762,3253,0.000348
9772,3257,0.000287
9782,3260,0.000176
9792,3263,0.000272
9802,3267,0.001453
9812,3270,0.000247
9822,3273,0.000208
9832,3277,0.000336
9842,3280,0.000632
9852,3283,0.00042
9862,3287,0.000229
9872,3290,0.000374
9882,3293,0.000825
9892,3297,0.00057
9902,3300,0.000392
9912,3303,0.000195
9922,3307,0.000289
9932,3310,0.00033
9942,3313,0.000487
9952,3317,-8.39999e-05
9962,3320,0.000321
9972,3323,0.000423
9982,3327,0.000539
9992,3330,0.001549
