Dim,Key,TempoM
4612,2305,0.000236
4622,2310,0.000142
4632,2315,0.000231
4642,2320,0.000156
4652,2325,0.000208
4662,2330,0.000173
4672,2335,0.000226
4682,2340,8.60001e-05
4692,2345,-2.6e-05
4702,2350,8.70001e-05
4712,2355,0.000178
4722,2360,5.39999e-05
4732,2365,0.000272
4742,2370,0.000178
4752,2375,0.000171
4762,2380,0.00017
4772,2385,0.000132
4782,2390,9.00007e-06
4792,2395,3.80001e-05
4802,2400,0.00016
4812,2405,5.09999e-05
4822,2410,0.000158
4832,2415,0.00015
4842,2420,0.000153
4852,2425,0.000162
4862,2430,0.000215
4872,2435,3e-05
4882,2440,0.000113
4892,2445,0.000221
4902,2450,0.000176
4912,2455,0.000231
4922,2460,0.000243
4932,2465,0.00019
4942,2470,0.00017
4952,2475,0.000244
4962,2480,-8.19999e-05
4972,2485,0.000153
4982,2490,0.000219
4992,2495,0.000247
5002,2500,0.000355
5012,2505,0.000193
5022,2510,0.000182
5032,2515,0.000215
5042,2520,0.000415
5052,2525,0.000422
5062,2530,0.000244
5072,2535,0.000121
5082,2540,0.000196
5092,2545,0.000246
5102,2550,2.40001e-05
5112,2555,-2.50001e-05
5122,2560,0.000266
5132,2565,0.000144
5142,2570,0.000259
5152,2575,0.000137
5162,2580,0.000445
5172,2585,0.000104
5182,2590,0.000225
5192,2595,0.000177
5202,2600,0.000117
5212,2605,6.6e-05
5222,2610,0.000219
5232,2615,0.000316
5242,2620,0.000129
5252,2625,0.000101
5262,2630,0.000151
5272,2635,0.000216
5282,2640,0.000151
5292,2645,3.3e-05
5302,2650,0.000139
5312,2655,0.000284
5322,2660,0.000292
5332,2665,-0.000555
5342,2670,0.000143
5352,2675,0.0002
5362,2680,0.000362
5372,2685,0.000427
5382,2690,0.000154
5392,2695,0.000366
5402,2700,0.000153
5412,2705,0.000224
5422,2710,0.000276
5432,2715,-0.000107
5442,2720,0.000258
5452,2725,0.000135
5462,2730,6e-05
5472,2735,9e-05
5482,2740,0.000497
5492,2745,0.000119
5502,2750,0.00058
5512,2755,-0.000119
5522,2760,0.000249
5532,2765,0.000298
5542,2770,0.000136
5552,2775,0.000329
5562,2780,0.000251
5572,2785,5.40001e-05
5582,2790,4.2e-05
5592,2795,0.000253
5602,2800,0.000167
5612,2805,2.90001e-05
5622,2810,0.000198
5632,2815,0.000228
5642,2820,0.000191
5652,2825,0.000233
5662,2830,0.000165
5672,2835,0.000152
5682,2840,9.79998e-05
5692,2845,0.003188
5702,2850,0.000339
5712,2855,0.000379
5722,2860,0.00016
5732,2865,0.000238
5742,2870,0.000197
5752,2875,-5.5e-05
5762,2880,0.000248
5772,2885,0.000273
5782,2890,0.000129
5792,2895,0.000165
5802,2900,0.000113
5812,2905,0.000268
5822,2910,-9.4e-05
5832,2915,0.000226
5842,2920,0.000179
5852,2925,0.0005
5862,2930,9.99999e-05
5872,2935,0.000185
5882,2940,0.000214
5892,2945,0.000274
5902,2950,0.000131
5912,2955,0.000183
5922,2960,0.00022
5932,2965,-7.99999e-05
5942,2970,0.000198
5952,2975,0.000232
5962,2980,0.000568
5972,2985,0.000253
5982,2990,0.00042
5992,2995,0.000947
6002,3000,0.000141
6012,3005,0.000339
6022,3010,0.000112
6032,3015,-0.000182
6042,3020,0.000283
6052,3025,0.000344
6062,3030,0.000242
6072,3035,3.69999e-05
6082,3040,0.000187
6092,3045,0.000314
6102,3050,0.000205
6112,3055,0.00014
6122,3060,0.000319
6132,3065,0.000123
6142,3070,0.000257
6152,3075,0.000209
6162,3080,8.1e-05
6172,3085,0.000364
6182,3090,5.7e-05
6192,3095,0.000214
6202,3100,0.000258
6212,3105,-2.29999e-05
6222,3110,0.000106
6232,3115,0.000159
6242,3120,0.000194
6252,3125,0.000301
6262,3130,0.000105
6272,3135,0.00021
6282,3140,0.000178
6292,3145,7.7e-05
6302,3150,0.000411
6312,3155,0.000279
6322,3160,0.000166
6332,3165,0.000223
6342,3170,0.000258
6352,3175,0.000145
6362,3180,0.000213
6372,3185,0.000248
6382,3190,-8.50001e-05
6392,3195,0.000254
6402,3200,0.000251
6412,3205,0.000294
6422,3210,-7e-05
6432,3215,0.000252
6442,3220,0.000267
6452,3225,-6.7e-05
6462,3230,0.000255
6472,3235,0.000229
6482,3240,0.000469
6492,3245,0.000143
6502,3250,0.000151
6512,3255,0.000333
6522,3260,0.000251
6532,3265,0.000222
6542,3270,0.000114
6552,3275,0.000371
6562,3280,5.29999e-05
6572,3285,0.000225
6582,3290,0.000281
6592,3295,0.000249
6602,3300,0.000257
6612,3305,0.000242
6622,3310,0.000202
6632,3315,8e-05
6642,3320,0.000317
