Dim,Key,TempoM
3860,1,-4.7e-05
3870,1,0.000116
3880,1,4.5e-05
3890,1,5.99999e-06
3900,1,2.8e-05
3910,1,0.00015
3920,1,5.29999e-05
3930,1,2.7e-05
3940,1,0.000159
3950,1,9.7e-05
3960,1,7.5e-05
3970,1,0.000107
3980,1,-1.89999e-05
3990,1,6.79999e-05
4000,1,0.000126
4010,1,3.6e-05
4020,1,6.5e-05
4030,1,0.000158
4040,1,4.8e-05
4050,1,6.80001e-05
4060,1,5.8e-05
4070,1,0.000143
4080,1,6.90001e-05
4090,1,1.7e-05
4100,1,0.000218
4110,1,0.000122
4120,1,7.60001e-05
4130,1,7.5e-05
4140,1,7.20001e-05
4150,1,0.000187
4160,1,2e-05
4170,1,3.80001e-05
4180,1,3e-05
4190,1,0.000111
4200,1,0.000131
4210,1,0.000214
4220,1,0.000107
4230,1,7.5e-05
4240,1,2.00002e-06
4250,1,0.000254
4260,1,1.6e-05
4270,1,1.4e-05
4280,1,0.000154
4290,1,6.3e-05
4300,1,0.000149
4310,1,0.000208
4320,1,-3.1e-05
4330,1,5.70001e-05
4340,1,9.3e-05
4350,1,0.000223
4360,1,2.29999e-05
4370,1,0.000117
4380,1,5.8e-05
4390,1,9.3e-05
4400,1,6.39999e-05
4410,1,0.000264
4420,1,0.000259
4430,1,0.000113
4440,1,1.9e-05
4450,1,0.000124
4460,1,0.000282
4470,1,0.000376
4480,1,0.000188
4490,1,7.8e-05
4500,1,6.6e-05
4510,1,0.000113
4520,1,0.000163
4530,1,0.000157
4540,1,4.89999e-05
4550,1,3.69999e-05
4560,1,9.3e-05
4570,1,0.000208
4580,1,0.000102
4590,1,0.000103
4600,1,8.8e-05
4610,1,0.000205
4620,1,0.000116
4630,1,4.99999e-05
4640,1,0.000176
4650,1,0.000104
4660,1,0.000159
4670,1,0.000145
4680,1,2.30001e-05
4690,1,9.3e-05
4700,1,8.8e-05
4710,1,0.000138
4720,1,0.00024
4730,1,2.09999e-05
4740,1,9.4e-05
4750,1,6.69999e-05
4760,1,0.000151
4770,1,0.000165
4780,1,4.1e-05
4790,1,0.000137
4800,1,0.000181
4810,1,-0.000151
4820,1,2.5e-05
4830,1,0.000157
4840,1,-9.00007e-06
4850,1,0.000385
4860,1,9.99996e-06
4870,1,0.000227
4880,1,0.000503
4890,1,0.000183
4900,1,0.000384
4910,1,0.000407
4920,1,-0.000327
4930,1,0.000676
4940,1,0.000411
4950,1,-0.000224
4960,1,0.000242
4970,1,-0.000172
4980,1,-0.000121
4990,1,0.000159
5000,1,6e-05
5010,1,0.000174
5020,1,-7.2e-05
5030,1,-3.49999e-05
5040,1,0.000129
5050,1,0.000149
5060,1,0.000156
5070,1,6.3e-05
5080,1,0.000743
5090,1,-0.000189
5100,1,0.000116
5110,1,0.000146
5120,1,3.5e-05
5130,1,0.000119
5140,1,0.000123
5150,1,0.000293
5160,1,1.89999e-05
